source_file,page_number,table_number,row_number,extraction_method,extraction_date,"R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
19/09/202313:33
Municipalidad de Del 01/04/2022 al 30/06/2022
Ejercicio 2022
Carmen de Areco
:",col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,"R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
19/09/202312:04
Municipalidad de Del 01/01/2022 al 31/03/2022
Ejercicio 2022
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
20/09/202309:59
Municipalidad de Del 01/10/2022 al 31/12/2022
Ejercicio 2022
Carmen de Areco
:",Evolución de los Recursos,Vigente,Devengado,Percibido,Cuenta Ahorro Inversión Financiamiento,Importe,Evolución de Gastos por Objeto,Preventivo,Compromiso,Pagado,Evolución de Gastos por Programa,Movimientos de Tesorería,Estado de Situación Patrimonial,Saldo,Evolución de las principales metas de programas,"Programado
en el ańo","Programado
Ene-Jun 2025","Ejecutado
Ene-Jun 2025",Diferencia,"Programado
Ene-Mar 2025","Ejecutado
Ene-Mar 2025",SERVICIOS PÚBLICOS,ENE,FEB.,MAR.,ABR.,MAY.,JUN.,JUL.,AGO.,SEP.,OCT.,NOV.,DIC.,TOTAL,"1
14",20,"13
13","8
13","10
70","3
23","12
3","4
18","12
4","5
13",13,32,col_0,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,"R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
18/09/202320:31
Municipalidad de Del 02/01/2023 al 30/06/2023
Ejercicio 2023
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
11/10/2023 08:56
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/07/2023 al 30/09/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 2 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
11/10/2023 08:56
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/07/2023 al 30/09/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 3 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
11/10/2023 08:56
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/07/2023 al 30/09/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 4 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
11/10/2023 08:56
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/07/2023 al 30/09/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 5 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
11/10/2023 08:56
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/07/2023 al 30/09/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
19/09/202310:06
Municipalidad de Del 02/01/2023 al 31/03/2023
Ejercicio 2023
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
23/04/202409:37
Municipalidad de Del 01/10/2023 al 31/12/2023
Ejercicio 2023
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
11/10/202308:53
Municipalidad de Del 01/07/2023 al 30/09/2023
Ejercicio 2023
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
19/09/2023 10:09
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2023 al 31/03/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 2 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
19/09/2023 10:09
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2023 al 31/03/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 3 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
19/09/2023 10:09
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2023 al 31/03/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 4 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
19/09/2023 10:09
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2023 al 31/03/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 5 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
19/09/2023 10:09
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2023 al 31/03/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 1 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
23/04/2024 09:59
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/10/2023 al 31/12/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 2 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
23/04/2024 09:59
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/10/2023 al 31/12/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 3 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
23/04/2024 09:59
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/10/2023 al 31/12/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 4 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
23/04/2024 09:59
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/10/2023 al 31/12/2023 Ejercicio 2023
:","R.A.F.A.M. Hoja: 5 de 5
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
23/04/2024 09:59
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 01/10/2023 al 31/12/2023 Ejercicio 2023
:","Programado
Ene-Jun 2023","Ejecutado
Ene-Jun 2023","Programado
Ene-Mar 2023","Ejecutado
Ene-Mar 2023","Programado
Jul-Sep 2023","Ejecutado
Jul-Sep 2023","Programado
Oct-Dic 2023","Ejecutado
Oct-Dic 2023",Rubro - Descripción,Recursos,Gastos,"Dif. entre
Rec.Percibidos
y Gastos
Pagados( * )","R.A.F.A.M. Hoja: 1 de 2
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
10/07/2025 10:32
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2025 al 30/06/2025 Ejercicio 2025
:","R.A.F.A.M. Hoja: 2 de 2
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
10/07/2025 10:32
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2025 al 30/06/2025 Ejercicio 2025
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
26/08/202412:55
Municipalidad de Del 02/01/2024 al 31/03/2024
Ejercicio 2024
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
27/02/202513:37
Municipalidad de Del 02/01/2024 al 31/12/2024
Ejercicio 2024
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 3
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
27/02/2025 14:03
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2024 al 31/12/2024 Ejercicio 2024
:","R.A.F.A.M. Hoja: 2 de 3
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
27/02/2025 14:03
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2024 al 31/12/2024 Ejercicio 2024
:","R.A.F.A.M. Hoja: 3 de 3
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
27/02/2025 14:03
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2024 al 31/12/2024 Ejercicio 2024
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
08/10/202410:56
Municipalidad de Del 02/01/2024 al 30/09/2024
Ejercicio 2024
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 2
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
26/04/2025 13:13
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2025 al 31/03/2025 Ejercicio 2025
:","R.A.F.A.M. Hoja: 2 de 2
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
26/04/2025 13:13
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2025 al 31/03/2025 Ejercicio 2025
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
10/07/202510:33
Municipalidad de Del 02/01/2025 al 30/06/2025
Ejercicio 2025
Carmen de Areco
:","Programado
Ene-Jun 2024","Ejecutado
Ene-Jun 2024",Resultado Artículo 44,"Programado
Ene-Sep 2024","Ejecutado
Ene-Sep 2024","Programado
Ene-Dic 2024","Ejecutado
Ene-Dic 2024","Programado
Ene-Mar 2024","Ejecutado
Ene-Mar 2024","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
26/04/202513:05
Municipalidad de Del 02/01/2025 al 31/03/2025
Ejercicio 2025
Carmen de Areco
:","R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
20/09/202308:41
Municipalidad de Del 01/07/2022 al 30/09/2022
Ejercicio 2022
Carmen de Areco
:","Programado
Oct-Dic 2022","Ejecutado
Oct-Dic 2022","Programado
Jul-Sep 2022","Ejecutado
Jul-Sep 2022","Programado
Ene-Mar 2022","Ejecutado
Ene-Mar 2022","Programado
Abr-Jun 2022","Ejecutado
Abr-Jun 2022"
SITUACION-ECONOMICO-FINANCIERA.pdf,1,2,1,pdfplumber,2025-09-27T17:03:15.493214,,,,,,,,,,,,,,,"421.213.166,19
175.302.981,12
409.947.519,52
288.565.186,07
140.301.538,44
6.816.867,17
9.624.162,63
1.451.771.421,14","408.463.749,68
165.144.398,87
313.979.291,12
267.298.137,83
94.717.445,45
1.017.000,00
16.646.840,47
1.267.266.863,42
67.213.768,79",,,,"1. Presupuestarios
Gastos en personal
Bienes de consumo
Servicios no personales
Bienes de uso
Transferencias
Activos financieros
Servicio de la deuda y disminución de otros pasivos
Total
2. Extrapresupuestarios","0,00
22.432.292,80
32.338.082,53
262.915.957,31
7.881.109,92
0,00
0,00
325.567.442,56","408.463.749,68
165.261.341,55
398.789.378,03
291.832.768,42
163.859.994,00
1.017.000,00
16.646.840,47
1.445.871.072,15","408.463.749,68
146.650.623,29
303.786.985,01
259.217.441,77
92.818.377,45
987.000,00
16.646.840,47
1.228.571.017,67
63.820.693,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,1,3,1,pdfplumber,2025-09-27T17:03:15.493227,,,,,,,,,,,,,,,"6.300.427,87
6.340.030,77
59.884.373,43
D 77.942.392,18
3.000.000,00
10.964.885,53
15.098.644,29
30.305.040,49
413.694,84
0,00
57.862.966,31
21.220.385,54
51.221.529,58
148.754.495,14
173.121.587,98
0,00
73.934.244,31
273.966.972,44
58.077.181,47
2.010.625,13
51.741.052,01
64.136.344,26
2.468.172,86
5.512.733,17
20.479.473,25
9.361.449,48
200.408.288,36
9.594.175,12
1.434.121.165,81
17.650.255,33
17.650.255,33","5.565.178,29
1.659.606,21
47.080.339,85
74.398.303,13
2.700.000,00
9.180.085,53
11.997.460,85
14.000.580,44
1.576,00
0,00
39.982.260,55
17.242.063,55
52.857.853,71
129.199.512,14
117.292.002,35
0,00
82.634.316,63
280.433.882,99
53.956.238,87
1.645.272,74
33.715.969,38
54.802.101,99
1.411.542,93
4.794.658,19
12.597.232,83
6.632.991,34
178.620.173,13
16.635.123,77
1.251.036.327,39
16.230.536,03
16.230.536,03",,,,,"0,00
0,00
7.527.757,98
10.216.889,32
0,00
312.005,00
700.850,00
45.200,00
15.500,00
0,00
301.731,11
595.004,08
2.890.915,47
20.872.619,75
4.074.474,76
0,00
0,00
260.348.615,36
3.430.060,08
0,00
2.267.504,74
1.128.350,82
59.727,09
475.995,00
638.863,12
46.900,00
9.322.478,88
0,00
325.271.442,56
296.000,00
296.000,00","5.565.178,29
1.659.606,21
50.572.716,32
128.021.766,93
2.700.000,00
9.180.085,53
12.064.960,85
32.251.217,80
1.576,00
0,00
54.885.016,73
17.242.063,55
54.252.653,71
135.624.772,34
122.337.125,65
0,00
82.634.316,63
349.318.504,30
54.953.230,54
1.645.272,74
33.740.969,38
55.451.081,07
1.411.542,93
4.794.658,19
12.737.532,83
6.752.663,34
183.206.900,49
16.635.123,77
1.429.640.536,12
16.230.536,03
16.230.536,03","5.553.189,74
1.659.606,21
45.004.753,34
74.398.303,13
2.700.000,00
8.824.547,45
11.604.176,51
13.949.680,44
1.576,00
0,00
36.358.915,69
17.006.465,95
49.384.392,12
126.239.113,44
113.258.245,28
0,00
76.903.412,60
280.289.446,88
51.897.360,69
1.645.272,74
30.894.370,82
54.403.850,19
1.344.662,93
4.611.878,39
11.961.990,07
6.574.241,34
169.318.905,92
16.635.123,77
1.212.423.481,64
16.147.536,03
16.147.536,03","Departamento Ejecutivo
1110101000 - 16 Direccion de Legales y Tecnica
1110103000 - 16 Direccion de Relaciones de Trabajo
1110103000 - 26 Fondo Educativo
1110103000 - 27 Programa Especial de Emergencia Educativa PEE
1110103000 - 28 Centro Universitario Carmeño
1110111000 - 16 Oficina de Empleo
1110111000 - 17 Direccion de Bromatologia y Zoonosis
1110111000 - 18 Direccion de Produccion Ciencia y Tecnologia
1110111000 - 22 Direccion de Produccion (NO USAR)
1110111000 - 23 Oficina de empleo (NO USAR)
1110111000 - 25 Adm. y Gest. de Direccion de Cultura
1110111000 - 26 Adm. y Gest. de Direccion de Turismo
1110111000 - 27 Direccion de Seguridad y Proteccion Ciudadana
1110113000 - 16 Direccion de Higiene Urbana y Medio Ambiente
1110113000 - 17 Obras y Servicios Publicos
1110113000 - 18 Direccion de Ambiente (NO USAR)
1110113000 - 51 Obras de Viviendas
1110113000 - 52 Obras de Infraestructura Urbana
1110114000 - 17 Direccion de Salud
1110114000 - 18 Adm. y Cond. de Abordaje Territorial
1110114000 - 19 Direccion de Inclusion Social
1110114000 - 20 Direccion de Educacion y Deportes
1110114000 - 21 Oficina de Adultos Mayores
1110114000 - 26 Direccion de Juventud
1110114000 - 28 Direccion de Niñez y Adolescencia
1110114000 - 29 Direccion de Mujeres y Diversidades
Actividades Centrales
Partidas no asignables a programas
Total Departamento Ejecutivo
H.C.D.
Actividades Centrales
Total H.C.D.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,2,1,1,pdfplumber,2025-09-27T17:03:15.532236,,,,,,,,,,,,,,,,,,,"204.481.588,57
1.251.839.270,69
746.303.307,80
1.292.391.711,27
839.503.307,80
70.729.147,99",,,,,,"Saldo Inicial:
Ingresos del Período:
Ingresos de Ajustes Contables:
Gastos del Período:
Egresos de Ajustes Contables:
Saldo final:","100000000 ACTIVO
110000000 ACTIVO CORRIENTE
120000000 ACTIVO NO CORRIENTE
200000000 PASIVO
210000000 PASIVO CORRIENTE
220000000 PASIVO NO CORRIENTE
300000000 PATRIMONIO
310000000 PATRIMONIO PUBLICO
311000000 Capital fiscal
312000000 Resultados de la cuenta
corriente
312100000 Resultados de ejercicios
anteriores
312200000 Resultado del ejercicio
312300000 Resultados afectados a
construcción de bienes de
dominio público","1.483.753.451,60
377.544.583,79
1.106.208.867,81
-72.108.956,47
-63.987.089,12
-8.121.867,35
-1.411.644.495,13
-1.411.644.495,13
-16.311.591,84
-1.395.332.903,29
-507.554.288,35
-1.005.128.778,37
117.350.163,43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,2,1,2,pdfplumber,2025-09-27T17:03:15.532246,,,,,,,,,,,,,,,,,,,"2.594.532,66
57,01
4.810.331,71
20.024,32
7.688,27
61.409,72
2.548,20
1.159.774,21
384.448,50
904.401,55
1.660.414,44
291.450,05
1.922.453,75
187.880,49
30.499.828,50
723.349,78
25.498.554,83
70.729.147,99
70.729.147,99",,,,,,"Demostración del Saldo
CAJA
111210104PARTICIPACION IMPUESTOS PROV. (10037/3)
111210117RECURSOS ORDINARIOS (50328/8)
111220101FONDO VIVIENDA MUNICIPAL (10041/0)
111220102INMOBILIARIO RURAL AFECTADO (10085/4)
111220103FONDO PRODUCTIVO MUNICIPAL (10089/2)
111220106FONDO TENDIENDO REDES (10092/2)
111220107POLICIA COMUNAL (10093/9)
111220109RECURSOS AFECTADOS (10096/0)
111220112PLAN NACER (50008/1)
111220114COPARTICIPACION FONDO EDUCATIVO (50283/4)
111220115FONDO DE INFRAESTRUCTURA (50405/2)
111220116FONDO MUNICIPAL DE FORT. SEGURIDAD (50406/9)
111220118S.A.M.O, Sistema de Atención Médica Organizada
(51006/8)
111220203PLAN NACIONAL DE OBRAS MUNICIPALES (88/25)
111220212HABITAT NORTE OBRAS Y VIVIENDA NACION (247/00)
111230101CUENTA DE TERCEROS (10097/7)
Total Disponibilidades:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,4,pdfplumber,2025-09-27T17:03:15.605530,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Favorecer el funcionamiento de los Establecimientos Educativos.
(cantidad de servicios educativos asistidos)
1110111000 17 Direccion de Bromatologia y Zoonosis",79,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,5,pdfplumber,2025-09-27T17:03:15.605540,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61 Servicios de Castraciones (Castraciones)
7 Control sanitario de comercios ventas de productos alimenticios
(cantidad de comercios impeccionados)
1110111000 18 Direccion de Produccion Ciencia y Tecnologia","500
400",,,"0
0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0
0","0
0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,8,pdfplumber,2025-09-27T17:03:15.605557,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62 Servicios Deportivos (Eventos Deportivos Realizados)
1110111000 27 Direccion de Seguridad y Proteccion Ciudadana",223,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,10,pdfplumber,2025-09-27T17:03:15.605567,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58 Asistencias a vecinos (Cantidad de vecinos que se presta servicios)
1110113000 17 Obras y Servicios Publicos",17.000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,12,pdfplumber,2025-09-27T17:03:15.605580,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63 Servicios Ambientales (Cantidad de Arboles Plantados)
63 Servicios Ambientales (Instalacion y Mantenimiento de Puntos Limpios)
1110113000 51 Obras de Viviendas","1.000
10",,,"0
0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0
0","0
0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,13,pdfplumber,2025-09-27T17:03:15.605585,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51 Terminación de casas diferentes Barrios (cantidad de casas terminadas)
1110113000 52 Obras de Infraestructura Urbana",69,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,17,pdfplumber,2025-09-27T17:03:15.605604,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Favorecer el funcionamiento de los Establecimientos Educativos.
(cantidad de servicios educativos asistidos)
1110114000 21 Oficina de Adultos Mayores",184,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,20,pdfplumber,2025-09-27T17:03:15.605619,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65 Servicios a las Infancias (Acompañamiento a las Flias.y Niños)
1110114000 29 Direccion de Mujeres y Diversidades",78,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICO-FINANCIERA.pdf,3,1,23,pdfplumber,2025-09-27T17:03:15.605634,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67 Servicios de Fomento del Turismo (Servicios Turisticos a Personas)
1110115000 18 Direccion de Cultura NO USAR",745,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICA-FINANCIERA-2.pdf,1,1,1,pdfplumber,2025-09-27T17:03:15.678517,,,,,,,,,,,,,,"1. Presupuestarios
Ingresos corrientes
Recursos de capital
Fuentes Financieras
Total
De libre disponibilidad
Afectados
Total
2. Extrapresupuestarios","709.327.757,14
517.257,70
208.626.646,86
918.471.661,70
709.845.014,84
208.626.646,86
918.471.661,70","360.025.589,85
114.478.659,27
474.504.249,12
237.216.972,15
237.287.276,97
474.504.249,12","351.775.611,00
114.479.259,27
0,00
466.254.870,27
228.967.593,30
237.287.276,97
466.254.870,27
31.540.864,04","I. INGRESOS CORRIENTES
II. GASTOS CORRIENTES
III. AHORRO CORRIENTE: (I - II)
IV. RECURSOS DE CAPITAL
V. GASTOS DE CAPITAL
VI. INGRESOS TOTALES
VII. GASTOS TOTALES
VIII. RESULTADO FINANCIERO (VI - VII)
IX. FUENTES FINANCIERAS
X. APLICACIONES FINANCIERAS","351.775.611,00
287.594.994,96
64.180.616,04
114.479.259,27
115.738.307,72
466.254.870,27
403.333.302,68
62.921.567,59
56.669.909,15
119.591.476,74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITUACION-ECONOMICA-FINANCIERA-2.pdf,1,2,1,pdfplumber,2025-09-27T17:03:15.678541,,,,,,,,,,,,,,,"394.969.637,61
100.006.733,24
307.578.944,99
64.241.447,16
42.315.365,49
235.370,58
9.124.162,63
918.471.661,70","151.740.756,27
50.724.206,65
89.705.969,79
98.604.761,40
12.555.359,00
533.000,00
16.606.729,56
420.470.782,67
6.257.054,67",,,,"1. Presupuestarios
Gastos en personal
Bienes de consumo
Servicios no personales
Bienes de uso
Transferencias
Activos financieros
Servicio de la deuda y disminución de otros pasivos
Total
2. Extrapresupuestarios","0,00
22.191.136,75
59.734.673,41
304.966.802,65
206.158,40
0,00
0,00
387.098.771,21","151.740.756,27
53.918.060,35
138.058.137,45
100.808.291,40
12.580.359,00
533.000,00
16.606.729,56
474.245.334,03","151.732.944,27
25.658.520,90
80.776.439,05
76.705.835,74
11.787.404,00
533.000,00
16.606.729,56
363.800.873,52
6.257.054,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
